id,municipio,provincia,gau,nombre_pro,nombre_mun
39057_AM,39057_AM,39,39057_AM,Cantabria,Ramales de la Victoria agregacion de municipios
"3905901","39059",39,"39059",Cantabria,Reinosa distrito 01
"3905902","39059",39,"39059",Cantabria,Reinosa distrito 02
"3906001","39060",39,"39060",Cantabria,Reocín distrito 01
"3906002","39060",39,"39060",Cantabria,Reocín distrito 02
"39061","39061",39,"39061",Cantabria,Ribamontán al Mar
39062_AM,39062_AM,39,39062_AM,Cantabria,Ribamontán al Monte agregacion de municipios
"39073","39073",39,GAU Santander - Torrelavega,Cantabria,Santa Cruz de Bezana
"39074","39074",39,"39074",Cantabria,Santa María de Cayón
"3907501","39075",39,GAU Santander - Torrelavega,Cantabria,Santander distrito 01
"3907502","39075",39,GAU Santander - Torrelavega,Cantabria,Santander distrito 02
"3907503","39075",39,GAU Santander - Torrelavega,Cantabria,Santander distrito 03
"3907504","39075",39,GAU Santander - Torrelavega,Cantabria,Santander distrito 04
"3907505","39075",39,GAU Santander - Torrelavega,Cantabria,Santander distrito 05
"3907506","39075",39,GAU Santander - Torrelavega,Cantabria,Santander distrito 06
"3907507","39075",39,GAU Santander - Torrelavega,Cantabria,Santander distrito 07
"3907508","39075",39,GAU Santander - Torrelavega,Cantabria,Santander distrito 08
"39076","39076",39,"39076",Cantabria,Santillana del Mar
39078_AM,39078_AM,39,39078_AM,Cantabria,Santiurde de Toranzo agregacion de municipios
"3907901","39079",39,"39079",Cantabria,Santoña distrito 01
"3907902","39079",39,"39079",Cantabria,Santoña distrito 02
"39080","39080",39,"39080",Cantabria,San Vicente de la Barquera
39082_AM,39082_AM,39,39082_AM,Cantabria,Selaya agregacion de municipios
"3908501","39085",39,"39085",Cantabria,Suances distrito 01
"3908502","39085",39,"39085",Cantabria,Suances distrito 02
"3908701","39087",39,GAU Santander - Torrelavega,Cantabria,Torrelavega distrito 01
"3908702","39087",39,GAU Santander - Torrelavega,Cantabria,Torrelavega distrito 02
"3908703","39087",39,GAU Santander - Torrelavega,Cantabria,Torrelavega distrito 03
"3908704","39087",39,GAU Santander - Torrelavega,Cantabria,Torrelavega distrito 04
"3908705","39087",39,GAU Santander - Torrelavega,Cantabria,Torrelavega distrito 05
39091_AM,39091_AM,39,39091_AM,Cantabria,Valdáliga agregacion de municipios
39094_AM,39094_AM,39,39094_AM,Cantabria,Valderredible agregacion de municipios
"39095","39095",39,"39095",Cantabria,Val de San Vicente
"39099","39099",39,"39099",Cantabria,Villaescusa
"39102","39102",39,"39102",Cantabria,Voto
40032_AM,40032_AM,40,40032_AM,Segovia,Boceguillas agregacion de municipios
40040_AM,40040_AM,40,40040_AM,Segovia,Cantalejo agregacion de municipios
40041_AM,40041_AM,40,40041_AM,Segovia,Cantimpalos agregacion de municipios
"40043","40043",40,"40043",Segovia,Carbonero el Mayor
40057_AM,40057_AM,40,40057_AM,Segovia,Coca agregacion de municipios
"4006301","40063",40,"40063",Segovia,Cuéllar distrito 01
"4006302","40063",40,"40063",Segovia,Cuéllar distrito 02
"40076","40076",40,"40076",Segovia,"Espinar, El"
40094_AM,40094_AM,40,40094_AM,Segovia,Garcillán agregacion de municipios
40101_AM,40101_AM,40,40101_AM,Segovia,Hontanares de Eresma agregacion de municipios
40112_AM,40112_AM,40,40112_AM,Segovia,"Lastrilla, La agregacion de municipios"
40138_AM,40138_AM,40,40138_AM,Segovia,Nava de la Asunción agregacion de municipios
40141_AM,40141_AM,40,40141_AM,Segovia,Navalmanzano agregacion de municipios
40145_AM,40145_AM,40,40145_AM,Segovia,Navas de Oro agregacion de municipios
40149_AM,40149_AM,40,40149_AM,Segovia,Olombrada agregacion de municipios
"40155","40155",40,GAU Segovia,Segovia,Palazuelos de Eresma
40170_AM,40170_AM,40,40170_AM,Segovia,Riaza agregacion de municipios
"40181","40181",40,GAU Segovia,Segovia,Real Sitio de San Ildefonso
4019401_AD,"40194",40,GAU Segovia,Segovia,Segovia distrito 01 agregacion de distritos
"4019403","40194",40,GAU Segovia,Segovia,Segovia distrito 03
"4019404","40194",40,GAU Segovia,Segovia,Segovia distrito 04
"4019405","40194",40,GAU Segovia,Segovia,Segovia distrito 05
"4019406","40194",40,GAU Segovia,Segovia,Segovia distrito 06
"4019407","40194",40,GAU Segovia,Segovia,Segovia distrito 07
40225_AM,40225_AM,40,40225_AM,Segovia,Villacastín agregacion de municipios
40906_AM,40906_AM,40,40906_AM,Segovia,San Cristóbal de Segovia agregacion de municipios
"41003","41003",41,"41003",Sevilla,Albaida del Aljarafe
"4100401","41004",41,GAU Sevilla,Sevilla,Alcalá de Guadaíra distrito 01
"4100402","41004",41,GAU Sevilla,Sevilla,Alcalá de Guadaíra distrito 02
"4100403","41004",41,GAU Sevilla,Sevilla,Alcalá de Guadaíra distrito 03
"4100404","41004",41,GAU Sevilla,Sevilla,Alcalá de Guadaíra distrito 04
"41005","41005",41,"41005",Sevilla,Alcalá del Río
"41006","41006",41,"41006",Sevilla,Alcolea del Río
"4100701","41007",41,GAU Sevilla,Sevilla,"Algaba, La distrito 01"
"4100702","41007",41,GAU Sevilla,Sevilla,"Algaba, La distrito 02"
"41010","41010",41,GAU Sevilla,Sevilla,Almensilla
"4101101","41011",41,"41011",Sevilla,Arahal distrito 01
"4101102","41011",41,"41011",Sevilla,Arahal distrito 02
"4101103","41011",41,"41011",Sevilla,Arahal distrito 03
"4101104","41011",41,"41011",Sevilla,Arahal distrito 04
"41012","41012",41,"41012",Sevilla,Aznalcázar
"41013","41013",41,"41013",Sevilla,Aznalcóllar
"41014","41014",41,"41014",Sevilla,Badolatosa
"4101501","41015",41,"41015",Sevilla,Benacazón distrito 01
"4101502","41015",41,"41015",Sevilla,Benacazón distrito 02
"4101601","41016",41,"41016",Sevilla,Bollullos de la Mitación distrito 01
"4101602","41016",41,"41016",Sevilla,Bollullos de la Mitación distrito 02
"41017","41017",41,GAU Sevilla,Sevilla,Bormujos
"41018","41018",41,"41018",Sevilla,Brenes
"41019","41019",41,"41019",Sevilla,Burguillos
"4102001","41020",41,"41020",Sevilla,"Cabezas de San Juan, Las distrito 01"
"4102002","41020",41,"41020",Sevilla,"Cabezas de San Juan, Las distrito 02"
"41021","41021",41,GAU Sevilla,Sevilla,Camas
"41022","41022",41,"41022",Sevilla,"Campana, La"
"4102301","41023",41,"41023",Sevilla,Cantillana distrito 01
"4102302","41023",41,"41023",Sevilla,Cantillana distrito 02
"41024","41024",41,"41024",Sevilla,Carmona
41025_AM,41025_AM,41,41025_AM,Sevilla,Carrión de los Céspedes agregacion de municipios
"41026","41026",41,"41026",Sevilla,Casariche
"41027","41027",41,"41027",Sevilla,Castilblanco de los Arroyos
"41028","41028",41,GAU Sevilla,Sevilla,Castilleja de Guzmán
"41029","41029",41,GAU Sevilla,Sevilla,Castilleja de la Cuesta
41032_AM,41032_AM,41,41032_AM,Sevilla,Cazalla de la Sierra agregacion de municipios
41033_AM,41033_AM,41,41033_AM,Sevilla,Constantina agregacion de municipios
"4103401","41034",41,GAU Sevilla,Sevilla,Coria del Río distrito 01
"4103402","41034",41,GAU Sevilla,Sevilla,Coria del Río distrito 02
"4103403","41034",41,GAU Sevilla,Sevilla,Coria del Río distrito 03
"41036","41036",41,"41036",Sevilla,"Coronil, El"
"41037","41037",41,"41037",Sevilla,"Corrales, Los"
"4103801","41038",41,GAU Sevilla,Sevilla,Dos Hermanas distrito 01
"4103802","41038",41,GAU Sevilla,Sevilla,Dos Hermanas distrito 02
"4103803","41038",41,GAU Sevilla,Sevilla,Dos Hermanas distrito 03
"4103804","41038",41,GAU Sevilla,Sevilla,Dos Hermanas distrito 04
"4103805","41038",41,GAU Sevilla,Sevilla,Dos Hermanas distrito 05
"4103901","41039",41,"41039",Sevilla,Écija distrito 01
"4103902","41039",41,"41039",Sevilla,Écija distrito 02
"4103903","41039",41,"41039",Sevilla,Écija distrito 03
"4103904","41039",41,"41039",Sevilla,Écija distrito 04
"4103905","41039",41,"41039",Sevilla,Écija distrito 05
"41040","41040",41,GAU Sevilla,Sevilla,Espartinas
41041_AM,41041_AM,41,41041_AM,Sevilla,Estepa agregacion de municipios
"41042","41042",41,"41042",Sevilla,Fuentes de Andalucía
"41044","41044",41,GAU Sevilla,Sevilla,Gelves
"4104501","41045",41,"41045",Sevilla,Gerena distrito 01
"4104502","41045",41,"41045",Sevilla,Gerena distrito 02
41046_AM,41046_AM,41,41046_AM,Sevilla,Gilena agregacion de municipios
"41047","41047",41,GAU Sevilla,Sevilla,Gines
41048_AM,41048_AM,41,41048_AM,Sevilla,Guadalcanal agregacion de municipios
"41049","41049",41,"41049",Sevilla,Guillena
"41050","41050",41,"41050",Sevilla,Herrera
"41051","41051",41,"41051",Sevilla,Huévar del Aljarafe
"41052","41052",41,"41052",Sevilla,Lantejuela
"4105301","41053",41,"41053",Sevilla,Lebrija distrito 01
"4105302","41053",41,"41053",Sevilla,Lebrija distrito 02
"4105303","41053",41,"41053",Sevilla,Lebrija distrito 03
"4105304","41053",41,"41053",Sevilla,Lebrija distrito 04
"4105501","41055",41,"41055",Sevilla,Lora del Río distrito 01
"4105502","41055",41,"41055",Sevilla,Lora del Río distrito 02
"4105503","41055",41,"41055",Sevilla,Lora del Río distrito 03
"41056","41056",41,"41056",Sevilla,"Luisiana, La"
"4105801","41058",41,GAU Sevilla,Sevilla,Mairena del Alcor distrito 01
"4105802","41058",41,GAU Sevilla,Sevilla,Mairena del Alcor distrito 02
"4105803","41058",41,GAU Sevilla,Sevilla,Mairena del Alcor distrito 03
"41059","41059",41,GAU Sevilla,Sevilla,Mairena del Aljarafe
"4106001","41060",41,"41060",Sevilla,Marchena distrito 01
"4106002","41060",41,"41060",Sevilla,Marchena distrito 02
"4106003","41060",41,"41060",Sevilla,Marchena distrito 03
"41061","41061",41,"41061",Sevilla,Marinaleda
"41062","41062",41,"41062",Sevilla,Martín de la Jara
"41063","41063",41,"41063",Sevilla,"Molares, Los"
"41064","41064",41,"41064",Sevilla,Montellano
41065_AM,41065_AM,41,41065_AM,Sevilla,Morón de la Frontera agregacion de municipios
"4106701","41067",41,"41067",Sevilla,Olivares distrito 01
"4106702","41067",41,"41067",Sevilla,Olivares distrito 02
"41068","41068",41,"41068",Sevilla,Osuna
"4106901","41069",41,GAU Sevilla,Sevilla,"Palacios y Villafranca, Los distrito 01"
"4106902","41069",41,GAU Sevilla,Sevilla,"Palacios y Villafranca, Los distrito 02"
"4106903","41069",41,GAU Sevilla,Sevilla,"Palacios y Villafranca, Los distrito 03"
"4106904","41069",41,GAU Sevilla,Sevilla,"Palacios y Villafranca, Los distrito 04"
"41070","41070",41,GAU Sevilla,Sevilla,Palomares del Río
"41071","41071",41,"41071",Sevilla,Paradas
"41072","41072",41,"41072",Sevilla,Pedrera
"41074","41074",41,"41074",Sevilla,Peñaflor
"41075","41075",41,"41075",Sevilla,Pilas
41076_AM,41076_AM,41,41076_AM,Sevilla,Pruna agregacion de municipios
"4107701","41077",41,"41077",Sevilla,"Puebla de Cazalla, La distrito 01"
"4107702","41077",41,"41077",Sevilla,"Puebla de Cazalla, La distrito 02"
"4107703","41077",41,"41077",Sevilla,"Puebla de Cazalla, La distrito 03"
"41078","41078",41,"41078",Sevilla,"Puebla de los Infantes, La"
"41079","41079",41,GAU Sevilla,Sevilla,"Puebla del Río, La"
41080_AM,41080_AM,41,41080_AM,Sevilla,"Real de la Jara, El agregacion de municipios"
"4108101","41081",41,GAU Sevilla,Sevilla,"Rinconada, La distrito 01"
"4108102","41081",41,GAU Sevilla,Sevilla,"Rinconada, La distrito 02"
"41082","41082",41,"41082",Sevilla,"Roda de Andalucía, La"
"41084","41084",41,"41084",Sevilla,"Rubio, El"
"41085","41085",41,"41085",Sevilla,Salteras
"41086","41086",41,GAU Sevilla,Sevilla,San Juan de Aznalfarache
"4108701","41087",41,"41087",Sevilla,Sanlúcar la Mayor distrito 01
"4108702","41087",41,"41087",Sevilla,Sanlúcar la Mayor distrito 02
"41089","41089",41,GAU Sevilla,Sevilla,Santiponce
"41090","41090",41,"41090",Sevilla,"Saucejo, El"
"4109101","41091",41,GAU Sevilla,Sevilla,Sevilla distrito 01
"4109102","41091",41,GAU Sevilla,Sevilla,Sevilla distrito 02
"4109103","41091",41,GAU Sevilla,Sevilla,Sevilla distrito 03
"4109104","41091",41,GAU Sevilla,Sevilla,Sevilla distrito 04
"4109105","41091",41,GAU Sevilla,Sevilla,Sevilla distrito 05
"4109106","41091",41,GAU Sevilla,Sevilla,Sevilla distrito 06
"4109107","41091",41,GAU Sevilla,Sevilla,Sevilla distrito 07
"4109108","41091",41,GAU Sevilla,Sevilla,Sevilla distrito 08
"4109109","41091",41,GAU Sevilla,Sevilla,Sevilla distrito 09
"4109110","41091",41,GAU Sevilla,Sevilla,Sevilla distrito 10
"4109111","41091",41,GAU Sevilla,Sevilla,Sevilla distrito 11
"4109201","41092",41,"41092",Sevilla,Tocina distrito 01
"4109202","41092",41,"41092",Sevilla,Tocina distrito 02
"41093","41093",41,GAU Sevilla,Sevilla,Tomares
"4109401","41094",41,"41094",Sevilla,Umbrete distrito 01
"4109402","41094",41,"41094",Sevilla,Umbrete distrito 02
"4109501","41095",41,GAU Utrera,Sevilla,Utrera distrito 01
"4109502","41095",41,GAU Utrera,Sevilla,Utrera distrito 02
"4109503","41095",41,GAU Utrera,Sevilla,Utrera distrito 03
"4109504","41095",41,GAU Utrera,Sevilla,Utrera distrito 04
"4109505","41095",41,GAU Utrera,Sevilla,Utrera distrito 05
"41096","41096",41,GAU Sevilla,Sevilla,Valencina de la Concepción
"41097","41097",41,"41097",Sevilla,Villamanrique de la Condesa
"41098","41098",41,"41098",Sevilla,Villanueva del Ariscal
"41099","41099",41,"41099",Sevilla,Villanueva del Río y Minas
"41101","41101",41,"41101",Sevilla,Villaverde del Río
"41102","41102",41,GAU Sevilla,Sevilla,"Viso del Alcor, El"
"41901","41901",41,"41901",Sevilla,Cañada Rosal
"41902","41902",41,"41902",Sevilla,Isla Mayor
"41903","41903",41,"41903",Sevilla,"Cuervo de Sevilla, El"
"41904","41904",41,GAU Utrera,Sevilla,"Palmar de Troya, El"
42004_AM,42004_AM,42,42004_AM,Soria,Ágreda agregacion de municipios
"42020","42020",42,"42020",Soria,Almazán
42025_AM,42025_AM,42,42025_AM,Soria,Arcos de Jalón agregacion de municipios
42035_AM,42035_AM,42,42035_AM,Soria,Berlanga de Duero agregacion de municipios
42043_AM,42043_AM,42,42043_AM,Soria,Burgo de Osma-Ciudad de Osma agregacion de municipios
42069_AM,42069_AM,42,42069_AM,Soria,Covaleda agregacion de municipios
42094_AM,42094_AM,42,42094_AM,Soria,Garray agregacion de municipios
"42095","42095",42,"42095",Soria,Golmayo
42129_AM,42129_AM,42,42129_AM,Soria,Navaleno agregacion de municipios
"42134","42134",42,"42134",Soria,Ólvega
"42162","42162",42,"42162",Soria,San Esteban de Gormaz
42164_AM,42164_AM,42,42164_AM,Soria,San Leonardo de Yagüe agregacion de municipios
"4217301","42173",42,GAU Soria,Soria,Soria distrito 01
"4217302","42173",42,GAU Soria,Soria,Soria distrito 02
"4217303","42173",42,GAU Soria,Soria,Soria distrito 03
"43002","43002",43,"43002",Tarragona,Albinyana
"43004","43004",43,"43004",Tarragona,Alcanar
"4300501","43005",43,"43005",Tarragona,Alcover distrito 01
"4300502","43005",43,"43005",Tarragona,Alcover distrito 02
43007_AM,43007_AM,43,43007_AM,Tarragona,"Aleixar, L' agregacion de municipios"
43009_AM,43009_AM,43,43009_AM,Tarragona,Alforja agregacion de municipios
"43012","43012",43,GAU Tarragona - Reus,Tarragona,Altafulla
"43013","43013",43,"43013",Tarragona,"Ametlla de Mar, L'"
"43014","43014",43,"43014",Tarragona,Amposta
"43016","43016",43,"43016",Tarragona,"Arboç, L'"
43019_AM,43019_AM,43,43019_AM,Tarragona,Ascó agregacion de municipios
43020_AM,43020_AM,43,43020_AM,Tarragona,Banyeres del Penedès agregacion de municipios
43026_AM,43026_AM,43,43026_AM,Tarragona,Benissanet agregacion de municipios
"43028","43028",43,"43028",Tarragona,"Bisbal del Penedès, La"
"43037","43037",43,"43037",Tarragona,Calafell
43038_AM,43038_AM,43,43038_AM,Tarragona,Cambrils agregacion de municipios
43042_AM,43042_AM,43,43042_AM,Tarragona,Castellvell del Camp agregacion de municipios
43043_AM,43043_AM,43,43043_AM,Tarragona,"Catllar, El agregacion de municipios"
"43044","43044",43,"43044",Tarragona,"Sénia, La"
"4304701","43047",43,GAU Tarragona - Reus,Tarragona,Constantí distrito 01
"4304702","43047",43,GAU Tarragona - Reus,Tarragona,Constantí distrito 02
"43050","43050",43,"43050",Tarragona,Creixell
"43051","43051",43,"43051",Tarragona,Cunit
43052_AM,43052_AM,43,43052_AM,Tarragona,Xerta agregacion de municipios
43054_AM,43054_AM,43,43054_AM,Tarragona,"Espluga de Francolí, L' agregacion de municipios"
43055_AM,43055_AM,43,43055_AM,Tarragona,Falset agregacion de municipios
43060_AM,43060_AM,43,43060_AM,Tarragona,Flix agregacion de municipios
43064_AM,43064_AM,43,43064_AM,Tarragona,Gandesa agregacion de municipios
43078_AM,43078_AM,43,43078_AM,Tarragona,Masdenverge agregacion de municipios
"43086","43086",43,"43086",Tarragona,Montblanc
43088_AM,43088_AM,43,43088_AM,Tarragona,Montbrió del Camp agregacion de municipios
43090_AM,43090_AM,43,43090_AM,Tarragona,"Montmell, El agregacion de municipios"
"43092","43092",43,"43092",Tarragona,Mont-roig del Camp
"43093","43093",43,"43093",Tarragona,Móra d'Ebre
43094_AM,43094_AM,43,43094_AM,Tarragona,Móra la Nova agregacion de municipios
43095_AM,43095_AM,43,43095_AM,Tarragona,"Morell, El agregacion de municipios"
"43100","43100",43,GAU Tarragona - Reus,Tarragona,"Pallaresos, Els"
"43104","43104",43,"43104",Tarragona,"Perelló, El"
43108_AM,43108_AM,43,43108_AM,Tarragona,"Pla de Santa Maria, El agregacion de municipios"
"43109","43109",43,GAU Tarragona - Reus,Tarragona,"Pobla de Mafumet, La"
"43111","43111",43,"43111",Tarragona,"Pobla de Montornès, La"
"4312301","43123",43,GAU Tarragona - Reus,Tarragona,Reus distrito 01
"4312302","43123",43,GAU Tarragona - Reus,Tarragona,Reus distrito 02
"4312303","43123",43,GAU Tarragona - Reus,Tarragona,Reus distrito 03
"4312304","43123",43,GAU Tarragona - Reus,Tarragona,Reus distrito 04
"4312305","43123",43,GAU Tarragona - Reus,Tarragona,Reus distrito 05
"4312306","43123",43,GAU Tarragona - Reus,Tarragona,Reus distrito 06
"4312307","43123",43,GAU Tarragona - Reus,Tarragona,Reus distrito 07
"4312308","43123",43,GAU Tarragona - Reus,Tarragona,Reus distrito 08
4312310_AD,"43123",43,GAU Tarragona - Reus,Tarragona,Reus distrito 10 agregacion de distritos
43126_AM,43126_AM,43,43126_AM,Tarragona,"Riera de Gaià, La agregacion de municipios"
43128_AM,43128_AM,43,43128_AM,Tarragona,Riudecols agregacion de municipios
"43129","43129",43,GAU Tarragona - Reus,Tarragona,Riudoms
"43131","43131",43,"43131",Tarragona,Roda de BerÍ
"4313301","43133",43,"43133",Tarragona,Roquetes distrito 01
"4313302","43133",43,"43133",Tarragona,Roquetes distrito 02
"4313601","43136",43,"43136",Tarragona,Sant Carles de la Ràpita distrito 01
"4313602","43136",43,"43136",Tarragona,Sant Carles de la Ràpita distrito 02
43137_AM,43137_AM,43,43137_AM,Tarragona,Sant Jaume dels Domenys agregacion de municipios
"43138","43138",43,"43138",Tarragona,Santa Bàrbara
"43139","43139",43,"43139",Tarragona,Santa Coloma de Queralt
"43140","43140",43,"43140",Tarragona,Santa Oliva
43142_AM,43142_AM,43,43142_AM,Tarragona,Sarral agregacion de municipios
"4314501","43145",43,GAU Tarragona - Reus,Tarragona,"Selva del Camp, La distrito 01"
"4314502","43145",43,GAU Tarragona - Reus,Tarragona,"Selva del Camp, La distrito 02"
4314803_AD,"43148",43,GAU Tarragona - Reus,Tarragona,Tarragona distrito 03 agregacion de distritos
"4314804","43148",43,GAU Tarragona - Reus,Tarragona,Tarragona distrito 04
"4314805","43148",43,GAU Tarragona - Reus,Tarragona,Tarragona distrito 05
"4314806","43148",43,GAU Tarragona - Reus,Tarragona,Tarragona distrito 06
"4314807","43148",43,GAU Tarragona - Reus,Tarragona,Tarragona distrito 07
"4314808","43148",43,GAU Tarragona - Reus,Tarragona,Tarragona distrito 08
"4314809","43148",43,GAU Tarragona - Reus,Tarragona,Tarragona distrito 09
"43153","43153",43,GAU Tarragona - Reus,Tarragona,Torredembarra
"4315501","43155",43,"43155",Tarragona,Tortosa distrito 01
"4315502","43155",43,"43155",Tarragona,Tortosa distrito 02
"4315503","43155",43,"43155",Tarragona,Tortosa distrito 03
"4315504","43155",43,"43155",Tarragona,Tortosa distrito 04
"43156","43156",43,"43156",Tarragona,Ulldecona
"43161","43161",43,"43161",Tarragona,Valls
"43162","43162",43,"43162",Tarragona,Vandellòs i l'Hospitalet de l'Infant
"4316301","43163",43,"43163",Tarragona,"Vendrell, El distrito 01"
"4316302","43163",43,"43163",Tarragona,"Vendrell, El distrito 02"
"4316303","43163",43,"43163",Tarragona,"Vendrell, El distrito 03"
43166_AM,43166_AM,43,43166_AM,Tarragona,Vilallonga del Camp agregacion de municipios
"43171","43171",43,GAU Tarragona - Reus,Tarragona,Vila-seca
"43901","43901",43,"43901",Tarragona,Deltebre
"43902","43902",43,"43902",Tarragona,Sant Jaume d'Enveja
"43903","43903",43,"43903",Tarragona,Camarles
"43904","43904",43,"43904",Tarragona,"Aldea, L'"
"43905","43905",43,GAU Tarragona - Reus,Tarragona,Salou
"43906","43906",43,"43906",Tarragona,"Ampolla, L'"
"43907","43907",43,GAU Tarragona - Reus,Tarragona,"Canonja, La"
44008_AM,44008_AM,44,44008_AM,Teruel,Albalate del Arzobispo agregacion de municipios
44009_AM,44009_AM,44,44009_AM,Teruel,Albarracín agregacion de municipios
"44013","44013",44,"44013",Teruel,Alcañiz
44014_AM,44014_AM,44,44014_AM,Teruel,Alcorisa agregacion de municipios
"4402501","44025",44,"44025",Teruel,Andorra distrito 01
"4402502","44025",44,"44025",Teruel,Andorra distrito 02
44050_AM,44050_AM,44,44050_AM,Teruel,Calamocha agregacion de municipios
44051_AM,44051_AM,44,44051_AM,Teruel,Calanda agregacion de municipios
44056_AM,44056_AM,44,44056_AM,Teruel,Caminreal agregacion de municipios
44059_AM,44059_AM,44,44059_AM,Teruel,Cantavieja agregacion de municipios
44068_AM,44068_AM,44,44068_AM,Teruel,Castelserás agregacion de municipios
"44076","44076",44,"44076",Teruel,Cella
"44153","44153",44,"44153",Teruel,Monreal del Campo
44155_AM,44155_AM,44,44155_AM,Teruel,Montalbán agregacion de municipios
44158_AM,44158_AM,44,44158_AM,Teruel,Mora de Rubielos agregacion de municipios
44209_AM,44209_AM,44,44209_AM,Teruel,Santa Eulalia agregacion de municipios
44210_AM,44210_AM,44,44210_AM,Teruel,Sarrión agregacion de municipios
"44216","44216",44,GAU Teruel,Teruel,Teruel
44238_AM,44238_AM,44,44238_AM,Teruel,Utrillas agregacion de municipios
44246_AM,44246_AM,44,44246_AM,Teruel,Valderrobres agregacion de municipios
"45002","45002",45,"45002",Toledo,Alameda de la Sagra
45012_AM,45012_AM,45,45012_AM,Toledo,Almonacid de Toledo agregacion de municipios
45013_AM,45013_AM,45,45013_AM,Toledo,Almorox agregacion de municipios
"45014","45014",45,"45014",Toledo,Añover de Tajo
"45016","45016",45,GAU Toledo,Toledo,Argés
"45019","45019",45,GAU Toledo,Toledo,Bargas
45020_AM,45020_AM,45,45020_AM,Toledo,Belvís de la Jara agregacion de municipios
"45021","45021",45,"45021",Toledo,Borox
45023_AM,45023_AM,45,45023_AM,Toledo,Burguillos de Toledo agregacion de municipios
"45028","45028",45,GAU Talavera de la Reina,Toledo,Calera y Chozas
"45031","45031",45,"45031",Toledo,Camarena
45034_AM,45034_AM,45,45034_AM,Toledo,Camuñas agregacion de municipios
45037_AM,45037_AM,45,45037_AM,Toledo,"Carpio de Tajo, El agregacion de municipios"
"45038","45038",45,"45038",Toledo,Carranque
45040_AM,45040_AM,45,45040_AM,Toledo,"Casar de Escalona, El agregacion de municipios"
"45041","45041",45,"45041",Toledo,Casarrubios del Monte
45045_AM,45045_AM,45,45045_AM,Toledo,Cazalegas agregacion de municipios
45046_AM,45046_AM,45,45046_AM,Toledo,Cebolla agregacion de municipios
45047_AM,45047_AM,45,45047_AM,Toledo,Cedillo del Condado agregacion de municipios
45051_AM,45051_AM,45,45051_AM,Toledo,Cobeja agregacion de municipios
45052_AM,45052_AM,45,45052_AM,Toledo,Cobisa agregacion de municipios
"45053","45053",45,"45053",Toledo,Consuegra
"45054","45054",45,"45054",Toledo,Corral de Almaguer
"45056","45056",45,"45056",Toledo,Chozas de Canales
45059_AM,45059_AM,45,45059_AM,Toledo,Dosbarrios agregacion de municipios
"45061","45061",45,"45061",Toledo,Escalona
"45064","45064",45,"45064",Toledo,Esquivias
"4506601","45066",45,"45066",Toledo,Fuensalida distrito 01
"4506602","45066",45,"45066",Toledo,Fuensalida distrito 02
45067_AM,45067_AM,45,45067_AM,Toledo,Gálvez agregacion de municipios
45069_AM,45069_AM,45,45069_AM,Toledo,Gerindote agregacion de municipios
45078_AM,45078_AM,45,45078_AM,Toledo,Huerta de Valdecarábanos agregacion de municipios
"4508101","45081",45,"45081",Toledo,Illescas distrito 01
"4508102","45081",45,"45081",Toledo,Illescas distrito 02
45082_AM,45082_AM,45,45082_AM,Toledo,Lagartera agregacion de municipios
"45084","45084",45,"45084",Toledo,Lillo
45085_AM,45085_AM,45,45085_AM,Toledo,Lominchar agregacion de municipios
"4508701","45087",45,"45087",Toledo,Madridejos distrito 01
"4508702","45087",45,"45087",Toledo,Madridejos distrito 02
"4508703","45087",45,"45087",Toledo,Madridejos distrito 03
"45088","45088",45,"45088",Toledo,Magán
"45098","45098",45,"45098",Toledo,Menasalbas
"45099","45099",45,"45099",Toledo,Méntrida
45101_AM,45101_AM,45,45101_AM,Toledo,Miguel Esteban agregacion de municipios
"45102","45102",45,"45102",Toledo,Mocejón
"45106","45106",45,"45106",Toledo,Mora
"45107","45107",45,GAU Toledo,Toledo,Nambroca
45109_AM,45109_AM,45,45109_AM,Toledo,Navahermosa agregacion de municipios
45110_AM,45110_AM,45,45110_AM,Toledo,Navalcán agregacion de municipios
45112_AM,45112_AM,45,45112_AM,Toledo,"Navalmorales, Los agregacion de municipios"
"45115","45115",45,"45115",Toledo,Noblejas
45118_AM,45118_AM,45,45118_AM,Toledo,Novés agregacion de municipios
"45119","45119",45,"45119",Toledo,Numancia de la Sagra
45121_AM,45121_AM,45,45121_AM,Toledo,Ocaña agregacion de municipios
"45122","45122",45,GAU Toledo,Toledo,Olías del Rey
"45123","45123",45,"45123",Toledo,Ontígola
"45124","45124",45,"45124",Toledo,Orgaz
"45125","45125",45,"45125",Toledo,Oropesa
"45128","45128",45,"45128",Toledo,Pantoja
45132_AM,45132_AM,45,45132_AM,Toledo,Pepino agregacion de municipios
"45133","45133",45,"45133",Toledo,Polán
"45135","45135",45,"45135",Toledo,"Puebla de Almoradiel, La"
"45136","45136",45,"45136",Toledo,"Puebla de Montalbán, La"
45137_AM,45137_AM,45,45137_AM,Toledo,"Pueblanueva, La agregacion de municipios"
45140_AM,45140_AM,45,45140_AM,Toledo,Pulgar agregacion de municipios
"4514201","45142",45,"45142",Toledo,Quintanar de la Orden distrito 01
"4514202","45142",45,"45142",Toledo,Quintanar de la Orden distrito 02
"4514203","45142",45,"45142",Toledo,Quintanar de la Orden distrito 03
"45145","45145",45,"45145",Toledo,Recas
45153_AM,45153_AM,45,45153_AM,Toledo,San Pablo de los Montes agregacion de municipios
