id,id_municipio,id_provincia,gau,provincia,distrito,municipio,poblacion
05014_AM,05014_AM,"5",05014_AM,Ávila,Arenas de San Pedro agregacion de municipios,Arenas de San Pedro agregacion de municipios,"6862.0"
"05016","05016","5","05016",Ávila,Arévalo,Arévalo,"7881.0"
"0501901","05019","5",GAU Ávila,Ávila,Ávila distrito 01,Ávila,"2704.0"
"0501902","05019","5",GAU Ávila,Ávila,Ávila distrito 02,Ávila,"2702.0"
"0501903","05019","5",GAU Ávila,Ávila,Ávila distrito 03,Ávila,"3212.0"
"0501904","05019","5",GAU Ávila,Ávila,Ávila distrito 04,Ávila,"19801.0"
"0501905","05019","5",GAU Ávila,Ávila,Ávila distrito 05,Ávila,"10806.0"
"0501906","05019","5",GAU Ávila,Ávila,Ávila distrito 06,Ávila,"18724.0"
05021_AM,05021_AM,"5",05021_AM,Ávila,"Barco de Ávila, El agregacion de municipios","Barco de Ávila, El agregacion de municipios","4814.0"
"05047","05047","5","05047",Ávila,Candeleda,Candeleda,"5049.0"
05054_AM,05054_AM,"5",05054_AM,Ávila,Casavieja agregacion de municipios,Casavieja agregacion de municipios,"5123.0"
"05057","05057","5","05057",Ávila,Cebreros,Cebreros,"3246.0"
05102_AM,05102_AM,"5",05102_AM,Ávila,"Hoyo de Pinares, El agregacion de municipios","Hoyo de Pinares, El agregacion de municipios","4476.0"
05114_AM,05114_AM,"5",05114_AM,Ávila,Madrigal de las Altas Torres agregacion de municipios,Madrigal de las Altas Torres agregacion de municipios,"5055.0"
05163_AM,05163_AM,"5",05163_AM,Ávila,Navaluenga agregacion de municipios,Navaluenga agregacion de municipios,"6986.0"
05168_AM,05168_AM,"5",05168_AM,Ávila,"Navas del Marqués, Las agregacion de municipios","Navas del Marqués, Las agregacion de municipios","5504.0"
05186_AM,05186_AM,"5",05186_AM,Ávila,Piedrahíta agregacion de municipios,Piedrahíta agregacion de municipios,"4405.0"
05204_AM,05204_AM,"5",05204_AM,Ávila,Sanchidrián agregacion de municipios,Sanchidrián agregacion de municipios,"5016.0"
05220_AM,05220_AM,"5",05220_AM,Ávila,San Pedro del Arroyo agregacion de municipios,San Pedro del Arroyo agregacion de municipios,"5246.0"
05238_AM,05238_AM,"5",05238_AM,Ávila,Solosancho agregacion de municipios,Solosancho agregacion de municipios,"5593.0"
05240_AM,05240_AM,"5",05240_AM,Ávila,Sotillo de la Adrada agregacion de municipios,Sotillo de la Adrada agregacion de municipios,"6227.0"
05241_AM,05241_AM,"5",05241_AM,Ávila,"Tiemblo, El agregacion de municipios","Tiemblo, El agregacion de municipios","4772.0"
05242_AM,05242_AM,"5",05242_AM,Ávila,Tiñosillos agregacion de municipios,Tiñosillos agregacion de municipios,"4659.0"
"06002","06002","6","06002",Badajoz,Aceuchal,Aceuchal,"5467.0"
06005_AM,06005_AM,"6",06005_AM,Badajoz,"Albuera, La agregacion de municipios","Albuera, La agregacion de municipios","6889.0"
"06006","06006","6","06006",Badajoz,Alburquerque,Alburquerque,"5245.0"
"0601101","06011","6","06011",Badajoz,Almendralejo distrito 01,Almendralejo,"6360.0"
"0601102","06011","6","06011",Badajoz,Almendralejo distrito 02,Almendralejo,"14561.0"
"0601103","06011","6","06011",Badajoz,Almendralejo distrito 03,Almendralejo,"7230.0"
"0601104","06011","6","06011",Badajoz,Almendralejo distrito 04,Almendralejo,"5590.0"
06012_AM,06012_AM,"6",06012_AM,Badajoz,Arroyo de San Serván agregacion de municipios,Arroyo de San Serván agregacion de municipios,"6330.0"
"06014","06014","6","06014",Badajoz,Azuaga,Azuaga,"7702.0"
"0601501","06015","6",GAU Badajoz,Badajoz,Badajoz distrito 01,Badajoz,"9997.0"
"0601502","06015","6",GAU Badajoz,Badajoz,Badajoz distrito 02,Badajoz,"8577.0"
"0601503","06015","6",GAU Badajoz,Badajoz,Badajoz distrito 03,Badajoz,"17646.0"
"0601504","06015","6",GAU Badajoz,Badajoz,Badajoz distrito 04,Badajoz,"22880.0"
"0601505","06015","6",GAU Badajoz,Badajoz,Badajoz distrito 05,Badajoz,"10504.0"
"0601506","06015","6",GAU Badajoz,Badajoz,Badajoz distrito 06,Badajoz,"6893.0"
"0601507","06015","6",GAU Badajoz,Badajoz,Badajoz distrito 07,Badajoz,"21604.0"
"0601508","06015","6",GAU Badajoz,Badajoz,Badajoz distrito 08,Badajoz,"14588.0"
"0601509","06015","6",GAU Badajoz,Badajoz,Badajoz distrito 09,Badajoz,"21629.0"
"0601510","06015","6",GAU Badajoz,Badajoz,Badajoz distrito 10,Badajoz,"16292.0"
06016_AM,06016_AM,"6",06016_AM,Badajoz,Barcarrota agregacion de municipios,Barcarrota agregacion de municipios,"5190.0"
06019_AM,06019_AM,"6",06019_AM,Badajoz,Berlanga agregacion de municipios,Berlanga agregacion de municipios,"7780.0"
06020_AM,06020_AM,"6",06020_AM,Badajoz,Bienvenida agregacion de municipios,Bienvenida agregacion de municipios,"3848.0"
"06022","06022","6","06022",Badajoz,Burguillos del Cerro,Burguillos del Cerro,"3076.0"
"06023","06023","6","06023",Badajoz,Cabeza del Buey,Cabeza del Buey,"4732.0"
"06025","06025","6",GAU Mérida,Badajoz,Calamonte,Calamonte,"6152.0"
"06028","06028","6","06028",Badajoz,Campanario,Campanario,"4823.0"
06033_AM,06033_AM,"6",06033_AM,Badajoz,Casas de Don Pedro agregacion de municipios,Casas de Don Pedro agregacion de municipios,"3718.0"
06036_AM,06036_AM,"6",06036_AM,Badajoz,Castuera agregacion de municipios,Castuera agregacion de municipios,"8133.0"
06039_AM,06039_AM,"6",06039_AM,Badajoz,"Coronada, La agregacion de municipios","Coronada, La agregacion de municipios","3892.0"
06044_AM,06044_AM,"6",06044_AM,Badajoz,Don Benito agregacion de municipios,Don Benito agregacion de municipios,"39214.0"
"06050","06050","6","06050",Badajoz,Fregenal de la Sierra,Fregenal de la Sierra,"4811.0"
06051_AM,06051_AM,"6",06051_AM,Badajoz,Fuenlabrada de los Montes agregacion de municipios,Fuenlabrada de los Montes agregacion de municipios,"3726.0"
06052_AM,06052_AM,"6",06052_AM,Badajoz,Fuente de Cantos agregacion de municipios,Fuente de Cantos agregacion de municipios,"5405.0"
"0605401","06054","6","06054",Badajoz,Fuente del Maestre distrito 01,Fuente del Maestre,"3409.0"
"0605402","06054","6","06054",Badajoz,Fuente del Maestre distrito 02,Fuente del Maestre,"3295.0"
06055_AM,06055_AM,"6",06055_AM,Badajoz,Fuentes de León agregacion de municipios,Fuentes de León agregacion de municipios,"6322.0"
06058_AM,06058_AM,"6",06058_AM,Badajoz,"Garrovilla, La agregacion de municipios","Garrovilla, La agregacion de municipios","4793.0"
06059_AM,06059_AM,"6",06059_AM,Badajoz,Granja de Torrehermosa agregacion de municipios,Granja de Torrehermosa agregacion de municipios,"2806.0"
06060_AM,06060_AM,"6",06060_AM,Badajoz,Guareña agregacion de municipios,Guareña agregacion de municipios,"9251.0"
"06063","06063","6","06063",Badajoz,Herrera del Duque,Herrera del Duque,"3465.0"
06066_AM,06066_AM,"6",06066_AM,Badajoz,Higuera de Vargas agregacion de municipios,Higuera de Vargas agregacion de municipios,"5430.0"
06067_AM,06067_AM,"6",06067_AM,Badajoz,Higuera la Real agregacion de municipios,Higuera la Real agregacion de municipios,"3219.0"
06069_AM,06069_AM,"6",06069_AM,Badajoz,Hornachos agregacion de municipios,Hornachos agregacion de municipios,"5240.0"
06070_AM,06070_AM,"6",06070_AM,Badajoz,Jerez de los Caballeros agregacion de municipios,Jerez de los Caballeros agregacion de municipios,"10658.0"
"06072","06072","6","06072",Badajoz,Lobón,Lobón,"2760.0"
06074_AM,06074_AM,"6",06074_AM,Badajoz,Llerena agregacion de municipios,Llerena agregacion de municipios,"7348.0"
06080_AM,06080_AM,"6",06080_AM,Badajoz,Medellín agregacion de municipios,Medellín agregacion de municipios,"3906.0"
"0608301","06083","6",GAU Mérida,Badajoz,Mérida distrito 01,Mérida,"5970.0"
0608302_AD,"06083","6",GAU Mérida,Badajoz,Mérida distrito 02 agregacion de distritos,Mérida,"5648.0"
"0608303","06083","6",GAU Mérida,Badajoz,Mérida distrito 03,Mérida,"14293.0"
"0608304","06083","6",GAU Mérida,Badajoz,Mérida distrito 04,Mérida,"20798.0"
"0608306","06083","6",GAU Mérida,Badajoz,Mérida distrito 06,Mérida,"12715.0"
06085_AM,06085_AM,"6",06085_AM,Badajoz,Monesterio agregacion de municipios,Monesterio agregacion de municipios,"6297.0"
06087_AM,06087_AM,"6",06087_AM,Badajoz,Monterrubio de la Serena agregacion de municipios,Monterrubio de la Serena agregacion de municipios,"3120.0"
"06088","06088","6","06088",Badajoz,Montijo,Montijo,"15483.0"
"06091","06091","6","06091",Badajoz,Navalvillar de Pela,Navalvillar de Pela,"4392.0"
06093_AM,06093_AM,"6",06093_AM,Badajoz,Oliva de la Frontera agregacion de municipios,Oliva de la Frontera agregacion de municipios,"5798.0"
06094_AM,06094_AM,"6",06094_AM,Badajoz,Oliva de Mérida agregacion de municipios,Oliva de Mérida agregacion de municipios,"5653.0"
"06095","06095","6","06095",Badajoz,Olivenza,Olivenza,"11871.0"
06097_AM,06097_AM,"6",06097_AM,Badajoz,Orellana la Vieja agregacion de municipios,Orellana la Vieja agregacion de municipios,"3702.0"
"0610301","06103","6","06103",Badajoz,Puebla de la Calzada distrito 01,Puebla de la Calzada,"3103.0"
"0610302","06103","6","06103",Badajoz,Puebla de la Calzada distrito 02,Puebla de la Calzada,"2758.0"
"06108","06108","6","06108",Badajoz,Puebla de Sancho Pérez,Puebla de Sancho Pérez,"2665.0"
"06109","06109","6","06109",Badajoz,Quintana de la Serena,Quintana de la Serena,"4576.0"
06113_AM,06113_AM,"6",06113_AM,Badajoz,Ribera del Fresno agregacion de municipios,Ribera del Fresno agregacion de municipios,"5587.0"
06117_AM,06117_AM,"6",06117_AM,Badajoz,Salvatierra de los Barros agregacion de municipios,Salvatierra de los Barros agregacion de municipios,"4721.0"
"06120","06120","6","06120",Badajoz,Santa Amalia,Santa Amalia,"3957.0"
"06121","06121","6","06121",Badajoz,Santa Marta,Santa Marta,"4094.0"
"0612201","06122","6","06122",Badajoz,"Santos de Maimona, Los distrito 01","Santos de Maimona, Los","2573.0"
"0612202","06122","6","06122",Badajoz,"Santos de Maimona, Los distrito 02","Santos de Maimona, Los","2503.0"
"0612203","06122","6","06122",Badajoz,"Santos de Maimona, Los distrito 03","Santos de Maimona, Los","2988.0"
06123_AM,06123_AM,"6",06123_AM,Badajoz,San Vicente de Alcántara agregacion de municipios,San Vicente de Alcántara agregacion de municipios,"7389.0"
06125_AM,06125_AM,"6",06125_AM,Badajoz,Siruela agregacion de municipios,Siruela agregacion de municipios,"5009.0"
06126_AM,06126_AM,"6",06126_AM,Badajoz,Solana de los Barros agregacion de municipios,Solana de los Barros agregacion de municipios,"4047.0"
"06127","06127","6","06127",Badajoz,Talarrubias,Talarrubias,"3355.0"
"06128","06128","6",GAU Badajoz,Badajoz,Talavera la Real,Talavera la Real,"5311.0"
06135_AM,06135_AM,"6",06135_AM,Badajoz,Trujillanos agregacion de municipios,Trujillanos agregacion de municipios,"3209.0"
06141_AM,06141_AM,"6",06141_AM,Badajoz,Valencia del Ventoso agregacion de municipios,Valencia del Ventoso agregacion de municipios,"4681.0"
"06143","06143","6","06143",Badajoz,Valverde de Leganés,Valverde de Leganés,"4157.0"
"06149","06149","6","06149",Badajoz,Villafranca de los Barros,Villafranca de los Barros,"12534.0"
"0615301","06153","6","06153",Badajoz,Villanueva de la Serena distrito 01,Villanueva de la Serena,"5033.0"
"0615302","06153","6","06153",Badajoz,Villanueva de la Serena distrito 02,Villanueva de la Serena,"7758.0"
"0615303","06153","6","06153",Badajoz,Villanueva de la Serena distrito 03,Villanueva de la Serena,"9615.0"
"0615304","06153","6","06153",Badajoz,Villanueva de la Serena distrito 04,Villanueva de la Serena,"3431.0"
"06154","06154","6","06154",Badajoz,Villanueva del Fresno,Villanueva del Fresno,"3335.0"
06155_AM,06155_AM,"6",06155_AM,Badajoz,Villar del Rey agregacion de municipios,Villar del Rey agregacion de municipios,"7727.0"
"0615801","06158","6","06158",Badajoz,Zafra distrito 01,Zafra,"8801.0"
"0615802","06158","6","06158",Badajoz,Zafra distrito 02,Zafra,"7985.0"
"06159","06159","6","06159",Badajoz,Zahínos,Zahínos,"2780.0"
06160_AM,06160_AM,"6",06160_AM,Badajoz,Zalamea de la Serena agregacion de municipios,Zalamea de la Serena agregacion de municipios,"5570.0"
"06162","06162","6","06162",Badajoz,"Zarza, La","Zarza, La","3380.0"
"06901","06901","6","06901",Badajoz,Valdelacalzada,Valdelacalzada,"2731.0"
06903_AM,06903_AM,"6",06903_AM,Badajoz,Guadiana agregacion de municipios,Guadiana agregacion de municipios,"4454.0"
"07001","07001","7","07001",Baleares,Alaró,Alaró,"5741.0"
"0700201","07002","7","07002",Baleares,Alaior distrito 01,Alaior,"3818.0"
"0700202","07002","7","07002",Baleares,Alaior distrito 02,Alaior,"5659.0"
"07003","07003","7","07003",Baleares,Alcúdia,Alcúdia,"20651.0"
"0700401","07004","7","07004",Baleares,Algaida distrito 01,Algaida,"3161.0"
"0700402","07004","7","07004",Baleares,Algaida distrito 02,Algaida,"2802.0"
"07005","07005","7","07005",Baleares,Andratx,Andratx,"11571.0"
"0700601","07006","7","07006",Baleares,Artàdistrito 01,ArtÍ,"5005.0"
"0700602","07006","7","07006",Baleares,Artàdistrito 02,ArtÍ,"2979.0"
"0700801","07008","7","07008",Baleares,Binissalem distrito 01,Binissalem,"3779.0"
"0700802","07008","7","07008",Baleares,Binissalem distrito 02,Binissalem,"5116.0"
"0701001","07010","7",GAU Palma de Mallorca,Baleares,Bunyola distrito 01,Bunyola,"4437.0"
"0701002","07010","7",GAU Palma de Mallorca,Baleares,Bunyola distrito 02,Bunyola,"2600.0"
"0701101","07011","7",GAU Palma de Mallorca,Baleares,Calviàdistrito 01,CalviÍ,"3708.0"
"15059","15059","15","15059",La Coruña,Ordes,Ordes,"12605.0"
"0701102","07011","7",GAU Palma de Mallorca,Baleares,Calviàdistrito 02,CalviÍ,"7408.0"
"0701103","07011","7",GAU Palma de Mallorca,Baleares,Calviàdistrito 03,CalviÍ,"13764.0"
"0701104","07011","7",GAU Palma de Mallorca,Baleares,Calviàdistrito 04,CalviÍ,"8420.0"
"0701105","07011","7",GAU Palma de Mallorca,Baleares,Calviàdistrito 05,CalviÍ,"14309.0"
"0701106","07011","7",GAU Palma de Mallorca,Baleares,Calviàdistrito 06,CalviÍ,"3958.0"
07012_AM,07012_AM,"7",07012_AM,Baleares,Campanet agregacion de municipios,Campanet agregacion de municipios,"3768.0"
"0701301","07013","7","07013",Baleares,Campos distrito 01,Campos,"5170.0"
"0701302","07013","7","07013",Baleares,Campos distrito 02,Campos,"6255.0"
"07014","07014","7","07014",Baleares,Capdepera,Capdepera,"12003.0"
"0701501","07015","7","07015",Baleares,Ciutadella de Menorca distrito 01,Ciutadella de Menorca,"9617.0"
"0701502","07015","7","07015",Baleares,Ciutadella de Menorca distrito 02,Ciutadella de Menorca,"7696.0"
"0701503","07015","7","07015",Baleares,Ciutadella de Menorca distrito 03,Ciutadella de Menorca,"5226.0"
"0701504","07015","7","07015",Baleares,Ciutadella de Menorca distrito 04,Ciutadella de Menorca,"8099.0"
"07016","07016","7","07016",Baleares,Consell,Consell,"4243.0"
"07020","07020","7",GAU Palma de Mallorca,Baleares,Esporles,Esporles,"5134.0"
"0702201","07022","7","07022",Baleares,Felanitx distrito 01,Felanitx,"3758.0"
"0702202","07022","7","07022",Baleares,Felanitx distrito 02,Felanitx,"3635.0"
"0702203","07022","7","07022",Baleares,Felanitx distrito 03,Felanitx,"3887.0"
"0702204","07022","7","07022",Baleares,Felanitx distrito 04,Felanitx,"6884.0"
07023_AM,07023_AM,"7",07023_AM,Baleares,Ferreries agregacion de municipios,Ferreries agregacion de municipios,"6392.0"
"07024","07024","7","07024",Baleares,Formentera,Formentera,"11708.0"
"07026","07026","7",GAU Eivissa,Baleares,Eivissa,Eivissa,"50643.0"
"0702701","07027","7","07027",Baleares,Inca distrito 01,Inca,"11117.0"
"0702702","07027","7","07027",Baleares,Inca distrito 02,Inca,"13474.0"
"0702703","07027","7","07027",Baleares,Inca distrito 03,Inca,"9135.0"
07028_AM,07028_AM,"7",07028_AM,Baleares,Lloret de Vistalegre agregacion de municipios,Lloret de Vistalegre agregacion de municipios,"2844.0"
"0702901","07029","7","07029",Baleares,Lloseta distrito 01,Lloseta,"2942.0"
"0702902","07029","7","07029",Baleares,Lloseta distrito 02,Lloseta,"3308.0"
07030_AM,07030_AM,"7",07030_AM,Baleares,Llubí agregacion de municipios,Llubí agregacion de municipios,"4627.0"
"07031","07031","7",GAU Palma de Mallorca,Baleares,Llucmajor,Llucmajor,"38224.0"
"07032","07032","7","07032",Baleares,Maó-Mahón,Maó-Mahón,"29578.0"
"07033","07033","7","07033",Baleares,Manacor,Manacor,"44809.0"
"0703601","07036","7",GAU Palma de Mallorca,Baleares,Marratxí distrito 01,Marratxí,"13255.0"
"0703602","07036","7",GAU Palma de Mallorca,Baleares,Marratxí distrito 02,Marratxí,"25102.0"
"07037","07037","7","07037",Baleares,"Mercadal, Es","Mercadal, Es","5444.0"
07038_AM,07038_AM,"7",07038_AM,Baleares,Montuïri agregacion de municipios,Montuïri agregacion de municipios,"5272.0"
"0703901","07039","7","07039",Baleares,Muro distrito 01,Muro,"3724.0"
"0703902","07039","7","07039",Baleares,Muro distrito 02,Muro,"3791.0"
"0704001","07040","7",GAU Palma de Mallorca,Baleares,Palma distrito 01,Palma,"23988.0"
"0704002","07040","7",GAU Palma de Mallorca,Baleares,Palma distrito 02,Palma,"115475.0"
"0704003","07040","7",GAU Palma de Mallorca,Baleares,Palma distrito 03,Palma,"91709.0"
"0704004","07040","7",GAU Palma de Mallorca,Baleares,Palma distrito 04,Palma,"151206.0"
"0704005","07040","7",GAU Palma de Mallorca,Baleares,Palma distrito 05,Palma,"36988.0"
07041_AM,07041_AM,"7",07041_AM,Baleares,Petra agregacion de municipios,Petra agregacion de municipios,"3925.0"
"07042","07042","7","07042",Baleares,Pollença,Pollença,"16969.0"
"0704301","07043","7","07043",Baleares,Porreres distrito 01,Porreres,"3066.0"
"0704302","07043","7","07043",Baleares,Porreres distrito 02,Porreres,"2558.0"
"07044","07044","7","07044",Baleares,"Pobla, Sa","Pobla, Sa","13873.0"
07045_AM,07045_AM,"7",07045_AM,Baleares,Puigpunyent agregacion de municipios,Puigpunyent agregacion de municipios,"5641.0"
"0704601","07046","7","07046",Baleares,Sant Antoni de Portmany distrito 01,Sant Antoni de Portmany,"23669.0"
"0704602","07046","7","07046",Baleares,Sant Antoni de Portmany distrito 02,Sant Antoni de Portmany,"3536.0"
07047_AM,07047_AM,"7",07047_AM,Baleares,Sencelles agregacion de municipios,Sencelles agregacion de municipios,"5266.0"
"0704801","07048","7",GAU Eivissa,Baleares,Sant Josep de sa Talaia distrito 01,Sant Josep de sa Talaia,"16005.0"
"0704802","07048","7",GAU Eivissa,Baleares,Sant Josep de sa Talaia distrito 02,Sant Josep de sa Talaia,"12294.0"
"07050","07050","7","07050",Baleares,Sant Joan de Labritja,Sant Joan de Labritja,"6635.0"
"0705101","07051","7","07051",Baleares,Sant Llorenç des Cardassar distrito 01,Sant Llorenç des Cardassar,"3741.0"
"0705102","07051","7","07051",Baleares,Sant Llorenç des Cardassar distrito 02,Sant Llorenç des Cardassar,"5179.0"
"0705201","07052","7","07052",Baleares,Sant Lluís distrito 01,Sant Lluís,"2860.0"
"0705202","07052","7","07052",Baleares,Sant Lluís distrito 02,Sant Lluís,"4017.0"
"0705401","07054","7",GAU Eivissa,Baleares,Santa Eulària des Riu distrito 01,Santa Eulària des Riu,"20506.0"
"0705402","07054","7",GAU Eivissa,Baleares,Santa Eulària des Riu distrito 02,Santa Eulària des Riu,"5557.0"
"0705403","07054","7",GAU Eivissa,Baleares,Santa Eulària des Riu distrito 03,Santa Eulària des Riu,"2853.0"
"0705404","07054","7",GAU Eivissa,Baleares,Santa Eulària des Riu distrito 04,Santa Eulària des Riu,"6516.0"
"0705405","07054","7",GAU Eivissa,Baleares,Santa Eulària des Riu distrito 05,Santa Eulària des Riu,"4606.0"
"07055","07055","7","07055",Baleares,Santa Margalida,Santa Margalida,"12767.0"
"0705601","07056","7",GAU Palma de Mallorca,Baleares,Santa María del Camí distrito 01,Santa María del Camí,"2935.0"
"0705602","07056","7",GAU Palma de Mallorca,Baleares,Santa María del Camí distrito 02,Santa María del Camí,"4572.0"
"0705701","07057","7","07057",Baleares,Santanyí distrito 01,Santanyí,"9580.0"
